benchmark,w_ops,w_keys,add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,compile_time (s),circuit_execution_time (s),galois_keys_generation_time (s),total_execution_time (s),Remaining_noise_budget,rotation_key_size (MB),Final_Cost
dot_product_4,0.6,0.4,2,0,0,3,0,1,6,1,31.452,0.296,0.333,0.629,325.0,54.3391,0.0
dot_product_4,0.5,0.5,2,0,0,4,0,1,7,1,31.870,0.335,0.223,0.558,325.0,36.2679,0.0
dot_product_4,0.4,0.6,2,0,0,6,0,1,9,1,31.958,0.417,0.112,0.529,323.5,18.1967,0.0
dot_product_4,0.3,0.7,2,0,0,6,0,1,9,1,31.974,0.417,0.112,0.530,323.5,18.1967,0.0
dot_product_4,0.2,0.8,2,0,0,6,0,1,9,1,32.102,0.418,0.112,0.531,323.0,18.1967,0.0
dot_product_4,0.1,0.9,2,0,0,6,0,1,9,1,32.299,0.418,0.113,0.530,324.0,18.1967,0.0
dot_product_8,1.0,0.0,3,0,0,4,0,1,8,1,31.989,0.339,0.444,0.784,324.0,72.4103,0.0
dot_product_8,0.9,0.1,3,0,0,4,0,1,8,1,32.189,0.339,0.445,0.784,324.0,72.4103,0.0
dot_product_8,0.8,0.2,3,0,0,4,0,1,8,1,31.826,0.339,0.445,0.783,324.0,72.4103,0.0
dot_product_8,0.7,0.3,3,0,0,5,0,1,9,1,32.053,0.379,0.334,0.713,323.5,54.3391,0.0
dot_product_8,0.6,0.4,3,0,0,6,0,1,10,1,32.451,0.419,0.223,0.642,323.5,36.2679,0.0
dot_product_8,0.5,0.5,3,0,0,6,0,1,10,1,32.271,0.418,0.223,0.640,323.5,36.2679,0.0
dot_product_8,0.4,0.6,3,0,0,11,0,1,15,1,32.449,0.622,0.112,0.734,322.0,18.1967,0.0
dot_product_8,0.3,0.7,3,0,0,11,0,1,15,1,32.419,0.619,0.112,0.731,322.0,18.1967,0.0
dot_product_8,0.2,0.8,3,0,0,11,0,1,15,1,32.302,0.619,0.112,0.731,322.0,18.1967,0.0
dot_product_8,0.1,0.9,3,0,0,11,0,1,15,1,32.401,0.619,0.112,0.731,322.0,18.1967,0.0
dot_product_16,1.0,0.0,4,0,0,6,0,1,11,1,33.192,0.420,0.445,0.865,323.0,72.4103,0.0
dot_product_16,0.9,0.1,4,0,0,6,0,1,11,1,32.919,0.420,0.444,0.864,323.0,72.4103,0.0
dot_product_16,0.8,0.2,4,0,0,6,0,1,11,1,32.874,0.420,0.444,0.864,322.5,72.4103,0.0
dot_product_16,0.7,0.3,4,0,0,9,0,1,14,1,33.993,0.540,0.223,0.763,322.5,36.2679,0.0
dot_product_16,0.6,0.4,4,0,0,8,0,1,13,1,33.952,0.500,0.223,0.723,321.5,36.2679,0.0
dot_product_16,0.5,0.5,4,0,0,8,0,1,13,1,33.994,0.500,0.223,0.723,322.0,36.2679,0.0
dot_product_16,0.4,0.6,4,0,0,20,0,1,25,1,36.160,0.982,0.112,1.094,320.5,18.1967,0.0
dot_product_16,0.3,0.7,4,0,0,20,0,1,25,1,36.126,0.982,0.112,1.094,320.5,18.1967,0.0
dot_product_16,0.2,0.8,4,0,0,20,0,1,25,1,36.095,0.983,0.112,1.095,320.0,18.1967,0.0
dot_product_16,0.1,0.9,4,0,0,20,0,1,25,1,36.060,0.981,0.112,1.093,320.0,18.1967,0.0
dot_product_32,1.0,0.0,5,0,0,6,0,1,12,1,34.645,0.444,0.445,0.889,326.0,72.4103,0.0
dot_product_32,0.9,0.1,5,0,0,6,0,1,12,1,34.643,0.443,0.445,0.888,325.5,72.4103,0.0
dot_product_32,0.8,0.2,5,0,0,7,0,1,13,1,36.076,0.483,0.333,0.817,325.5,54.3391,0.0
dot_product_32,0.7,0.3,5,0,0,8,0,1,14,1,37.794,0.524,0.223,0.747,325.0,36.2679,0.0
dot_product_32,0.6,0.4,5,0,0,8,0,1,14,1,37.396,0.524,0.223,0.747,325.5,36.2679,0.0
dot_product_32,0.5,0.5,5,0,0,8,0,1,14,1,37.424,0.524,0.223,0.747,325.5,36.2679,0.0
dot_product_32,0.4,0.6,5,0,0,8,0,1,14,1,37.606,0.524,0.223,0.747,325.0,36.2679,0.0
dot_product_32,0.3,0.7,5,0,0,20,0,1,26,1,42.467,1.003,0.113,1.116,325.0,18.1967,0.0
dot_product_32,0.2,0.8,5,0,0,20,0,1,26,1,42.368,1.003,0.113,1.115,325.0,18.1967,0.0
dot_product_32,0.1,0.9,5,0,0,20,0,1,26,1,42.201,1.003,0.113,1.115,325.0,18.1967,0.0
poly_reg_4,1.0,0.0,3,0,0,3,0,2,8,2,32.229,0.483,0.335,0.818,294.5,54.3391,0.0
poly_reg_4,0.9,0.1,3,0,0,3,0,2,8,2,32.121,0.484,0.335,0.818,295.0,54.3391,0.0
poly_reg_4,0.8,0.2,3,0,0,3,0,2,8,2,32.148,0.483,0.335,0.818,295.0,54.3391,0.0
poly_reg_4,0.7,0.3,3,0,0,4,0,2,9,2,32.479,0.525,0.222,0.747,295.0,36.2679,0.0
poly_reg_4,0.6,0.4,3,0,0,4,0,2,9,2,32.476,0.525,0.222,0.747,295.0,36.2679,0.0
poly_reg_4,0.5,0.5,3,0,0,4,0,2,9,2,32.370,0.525,0.222,0.747,295.0,36.2679,0.0
poly_reg_4,0.4,0.6,3,0,0,4,0,2,9,2,32.592,0.525,0.222,0.747,295.0,36.2679,0.0
poly_reg_4,0.3,0.7,3,0,0,4,0,2,9,2,32.691,0.525,0.222,0.747,295.0,36.2679,0.0
poly_reg_4,0.2,0.8,3,0,0,4,0,2,9,2,32.096,0.525,0.222,0.747,295.0,36.2679,0.0
poly_reg_4,0.1,0.9,3,0,0,6,0,2,11,2,32.788,0.606,0.112,0.718,295.0,18.1967,0.0
poly_reg_8,1.0,0.0,3,0,0,2,0,2,7,2,32.192,0.465,0.223,0.688,295.0,36.2679,0.0
poly_reg_8,0.9,0.1,3,0,0,2,0,2,7,2,31.786,0.466,0.223,0.688,295.0,36.2679,0.0
poly_reg_8,0.8,0.2,3,0,0,2,0,2,7,2,32.073,0.466,0.223,0.689,295.5,36.2679,0.0
poly_reg_8,0.7,0.3,3,0,0,2,0,2,7,2,31.883,0.465,0.223,0.688,295.5,36.2679,0.0
poly_reg_8,0.6,0.4,3,0,0,2,0,2,7,2,32.401,0.466,0.223,0.688,295.5,36.2679,0.0
poly_reg_8,0.5,0.5,3,0,0,3,0,2,8,2,32.227,0.506,0.112,0.619,295.5,18.1967,0.0
poly_reg_8,0.4,0.6,3,0,0,3,0,2,8,2,31.940,0.506,0.112,0.619,295.0,18.1967,0.0
poly_reg_8,0.3,0.7,3,0,0,3,0,2,8,2,32.083,0.506,0.112,0.619,295.0,18.1967,0.0
poly_reg_8,0.2,0.8,3,0,0,3,0,2,8,2,32.367,0.506,0.112,0.619,295.5,18.1967,0.0
poly_reg_8,0.1,0.9,3,0,0,3,0,2,8,2,32.305,0.506,0.112,0.619,295.5,18.1967,0.0
poly_reg_16,1.0,0.0,3,0,0,1,0,2,6,2,32.094,0.425,0.112,0.537,295.0,18.1967,0.0
poly_reg_16,0.9,0.1,3,0,0,1,0,2,6,2,32.129,0.425,0.112,0.537,295.0,18.1967,0.0
poly_reg_16,0.8,0.2,3,0,0,1,0,2,6,2,31.860,0.425,0.112,0.537,295.0,18.1967,0.0
poly_reg_16,0.7,0.3,3,0,0,1,0,2,6,2,32.084,0.425,0.112,0.537,295.0,18.1967,0.0
poly_reg_16,0.6,0.4,3,0,0,1,0,2,6,2,31.897,0.425,0.112,0.537,295.0,18.1967,0.0
poly_reg_16,0.5,0.5,3,0,0,1,0,2,6,2,32.093,0.425,0.112,0.537,295.0,18.1967,0.0
poly_reg_16,0.4,0.6,3,0,0,1,0,2,6,2,31.812,0.425,0.112,0.537,295.5,18.1967,0.0
poly_reg_16,0.3,0.7,3,0,0,1,0,2,6,2,32.084,0.425,0.112,0.537,295.5,18.1967,0.0
poly_reg_16,0.2,0.8,3,0,0,2,0,2,7,2,31.801,0.465,0.112,0.577,295.5,18.1967,0.0
poly_reg_16,0.1,0.9,3,0,0,2,0,2,7,2,32.043,0.465,0.112,0.577,296.0,18.1967,0.0
poly_reg_32,1.0,0.0,3,0,0,0,0,2,5,2,32.048,0.407,0.000,0.407,296.0,0.125542,0.0
poly_reg_32,0.9,0.1,3,0,0,0,0,2,5,2,32.110,0.407,0.000,0.407,296.0,0.125542,0.0
poly_reg_32,0.8,0.2,3,0,0,0,0,2,5,2,31.924,0.407,0.000,0.407,296.0,0.125542,0.0
poly_reg_32,0.7,0.3,3,0,0,0,0,2,5,2,32.162,0.407,0.000,0.407,296.0,0.125542,0.0
poly_reg_32,0.6,0.4,3,0,0,0,0,2,5,2,32.102,0.407,0.000,0.407,296.0,0.125542,0.0
poly_reg_32,0.5,0.5,3,0,0,0,0,2,5,2,32.093,0.407,0.000,0.407,296.0,0.125542,0.0
poly_reg_32,0.4,0.6,3,0,0,0,0,2,5,2,32.078,0.407,0.000,0.407,296.0,0.125542,0.0
poly_reg_32,0.3,0.7,3,0,0,0,0,2,5,2,32.110,0.407,0.000,0.407,296.0,0.125542,0.0
poly_reg_32,0.2,0.8,3,0,0,0,0,2,5,2,32.272,0.407,0.000,0.407,296.0,0.125542,0.0
poly_reg_32,0.1,0.9,3,0,0,0,0,2,5,2,31.975,0.407,0.000,0.407,296.0,0.125542,0.0
l2_distance_4,1.0,0.0,2,1,0,4,0,1,8,1,31.814,0.338,0.446,0.783,324.0,72.4103,0.0
l2_distance_4,0.9,0.1,2,1,0,4,0,1,8,1,31.991,0.338,0.446,0.783,323.5,72.4103,0.0
l2_distance_4,0.8,0.2,2,1,0,4,0,1,8,1,31.998,0.338,0.446,0.783,324.0,72.4103,0.0
